,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,ProductionType,ActualGenerationOutput,ActualConsumption,UpdateTime
727,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Wind Onshore,0.0,,2018-01-19 11:36:14
728,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Hydro Water Reservoir,0.0,,2018-01-18 19:17:28
729,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Nuclear,0.0,,2018-01-18 19:18:50
730,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Nuclear,0.0,,2018-01-18 19:18:50
731,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,BZN,BG BZN,BG,Solar,0.0,,2018-01-19 11:34:13
732,2018-01-18 08:00:00.000,PT60M,10YCA-BULGARIA-R,CTY,BG CTY,BG,Solar,0.0,,2018-01-19 11:34:12
733,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Hydro Pumped Storage,0.0,0.0,2018-01-18 12:17:26
734,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Hydro Pumped Storage,0.0,0.0,2018-01-18 12:17:25
735,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Geothermal,0.0,0.0,2018-01-18 11:17:00
736,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Hydro Run-of-river and poundage,0.0,0.0,2018-04-01 04:51:21
737,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Waste,0.0,0.0,2018-01-18 11:17:01
738,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Other renewable,0.0,0.0,2018-01-18 11:17:01
739,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Fossil Oil,0.0,0.0,2018-01-18 11:17:02
740,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Hydro Water Reservoir,0.0,0.0,2018-04-01 04:51:22
741,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Fossil Gas,0.0,0.0,2018-04-01 04:51:57
742,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Hydro Pumped Storage,0.0,0.0,2018-04-01 04:52:23
743,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Fossil Hard coal,0.0,,2018-01-18 23:48:49
744,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Fossil Oil,0.0,,2018-01-18 23:48:50
745,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Hydro Pumped Storage,0.0,20.71,2020-04-27 10:10:10
746,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Biomass,0.0,,2020-04-27 10:09:59
747,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Biomass,0.0,0.0,2018-01-18 11:17:04
748,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Fossil Hard coal,0.0,0.0,2018-01-19 23:31:26
749,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTA,AT CTA,AT,Other,0.0,0.0,2018-01-18 11:17:04
750,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Nuclear,0.0,,2018-01-21 13:02:44
751,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Fossil Gas,0.0,,2020-04-27 10:09:26
752,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Waste,0.0,,2020-04-27 10:09:03
753,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTA,BE CTA,BE,Hydro Run-of-river and poundage,0.0,,2020-04-27 10:09:19
754,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Wind Onshore,0.0,,2018-01-18 12:17:26
755,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Wind Onshore,0.0,,2018-01-18 12:17:27
756,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Nuclear,0.0,,2018-01-18 12:17:25
757,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Other,0.0,,2018-01-18 12:17:27
758,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Hydro Water Reservoir,0.0,,2018-01-18 12:17:26
759,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Other,0.0,,2018-01-18 12:17:27
760,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Other renewable,0.0,,2018-01-18 12:17:28
761,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Other renewable,0.0,,2018-01-18 12:17:27
762,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Solar,0.0,,2018-01-18 12:17:27
763,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Nuclear,0.0,,2018-01-18 12:17:26
764,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Fossil Coal-derived gas,0.0,,2018-01-18 12:17:25
765,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Hydro Water Reservoir,0.0,,2018-01-18 12:17:25
766,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Solar,0.0,,2018-01-18 12:17:28
767,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Biomass,0.0,,2018-01-18 12:17:29
768,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Fossil Brown coal/Lignite,0.0,,2018-01-18 12:17:27
769,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Biomass,0.0,,2018-01-18 12:17:29
770,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Fossil Coal-derived gas,0.0,,2018-01-18 12:17:25
771,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Fossil Hard coal,0.0,,2018-01-18 12:17:26
772,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Waste,0.0,,2018-01-18 11:17:10
773,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Waste,0.0,,2018-01-18 11:17:10
774,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Fossil Gas,0.0,,2018-01-18 12:17:29
775,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Hydro Run-of-river and poundage,0.0,,2018-01-18 12:17:29
776,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Hydro Run-of-river and poundage,0.0,,2018-01-18 12:17:28
777,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,BZN,CZ BZN,CZ,Fossil Oil,0.0,,2018-01-18 11:17:10
778,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Fossil Brown coal/Lignite,0.0,,2018-01-18 12:17:27
779,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Fossil Gas,0.0,,2018-01-18 12:17:29
780,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Fossil Hard coal,0.0,,2018-01-18 12:17:25
781,2018-01-18 09:00:00.000,PT60M,10YCZ-CEPS-----N,CTY,CZ CTY,CZ,Fossil Oil,0.0,,2018-01-18 11:17:11
782,2018-01-18 09:30:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Hydro Water Reservoir,0.0,,2021-02-28 00:34:22
783,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Gas,0.0,0.78,2020-05-05 16:21:15
784,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Solar,0.0,0.0,2018-01-20 01:32:30
785,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Solar,0.0,0.0,2018-01-20 01:32:30
786,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Wind Onshore,0.0,0.0,2018-02-28 03:52:45
787,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Wind Onshore,0.0,0.0,2018-02-28 03:52:45
788,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Nuclear,0.0,,2021-02-28 01:48:05
789,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Solar,0.0,0.0,2018-01-18 11:17:15
790,2018-01-18 09:15:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Solar,0.0,0.0,2018-01-18 11:17:15
791,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Wind Onshore,0.0,0.0,2018-02-28 03:52:43
792,2018-01-18 09:15:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Wind Onshore,0.0,0.0,2018-02-28 03:52:43
793,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Hydro Pumped Storage,0.0,6.28,2021-12-09 10:56:47
794,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Hard coal,0.0,,2021-02-27 15:48:30
795,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Brown coal/Lignite,0.0,,2020-05-05 16:21:37
796,2018-01-18 09:30:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Wind Offshore,0.0,,2018-01-18 11:17:21
797,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Wind Onshore,0.0,,2018-01-18 11:17:23
798,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Solar,0.0,,2018-01-18 11:17:23
799,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Hydro Pumped Storage,0.0,0.0,2018-01-18 11:17:23
800,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Other,0.0,,2018-01-18 11:17:24
801,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Waste,0.0,,2018-01-18 11:17:24
802,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Fossil Gas,0.0,,2018-01-18 11:17:24
803,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:17:24
804,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTA,LT CTA,LT,Biomass,0.0,,2018-01-18 11:17:24
805,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Biomass,0.0,,2020-04-27 10:13:58
806,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Fossil Hard coal,0.0,,2018-01-18 23:48:52
807,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Biomass,0.0,,2020-04-27 10:13:58
808,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Hydro Pumped Storage,0.0,20.71,2020-02-13 11:17:10
809,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Nuclear,0.0,,2018-01-21 13:02:49
810,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Fossil Oil,0.0,,2018-01-18 23:48:53
811,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Fossil Hard coal,0.0,,2018-01-18 23:48:51
812,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Nuclear,0.0,,2018-01-21 13:02:48
813,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Hydro Pumped Storage,0.0,20.71,2020-02-13 11:17:10
814,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Fossil Oil,0.0,,2018-01-18 23:48:53
815,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Geothermal,0.0,0.0,2018-01-18 11:17:28
816,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Fossil Gas,0.0,0.0,2018-04-01 04:53:00
817,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Pumped Storage,0.0,30.2,2021-12-09 11:36:15
818,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Fossil Gas,0.0,,2018-01-21 13:02:49
819,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Hydro Water Reservoir,0.0,0.0,2018-04-01 04:52:46
820,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Waste,0.0,0.0,2021-11-22 15:41:47
821,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Fossil Gas,0.0,,2018-01-21 13:02:49
822,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Waste,0.0,0.0,2018-01-18 11:17:31
823,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Water Reservoir,0.0,0.0,2018-04-01 04:52:33
824,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Hydro Pumped Storage,0.0,0.0,2018-04-01 04:52:51
825,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Geothermal,0.0,0.0,2021-02-09 16:46:08
826,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Fossil Oil,0.0,0.0,2018-01-18 11:17:33
827,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Gas,0.0,0.82,2020-05-05 16:50:46
828,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Hydro Run-of-river and poundage,0.0,0.0,2018-04-01 04:54:06
829,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Waste,0.0,,2020-04-27 10:13:39
830,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Biomass,0.0,0.0,2018-01-18 11:17:36
831,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Other renewable,0.0,0.0,2018-01-18 11:17:36
832,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Waste,0.0,,2020-04-27 10:13:39
833,2018-01-18 09:00:00.000,PT60M,10YBE----------2,BZN,BE BZN,BE,Hydro Run-of-river and poundage,0.0,,2020-04-27 10:13:25
834,2018-01-18 09:00:00.000,PT60M,10YBE----------2,CTY,BE CTY,BE,Hydro Run-of-river and poundage,0.0,,2020-04-27 10:13:25
835,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Fossil Hard coal,0.0,0.0,2018-01-19 23:31:15
836,2018-01-18 09:00:00.000,PT15M,10YAT-APG------L,CTY,AT CTY,AT,Other,0.0,0.0,2018-01-18 11:17:38
837,2018-01-18 09:00:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Other,0.0,0.0,2018-12-11 15:18:59
838,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Brown coal/Lignite,0.0,,2020-05-05 16:47:43
839,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Nuclear,0.0,,2021-02-28 05:53:35
840,2018-01-18 09:30:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Wind Offshore,0.0,,2018-01-18 11:17:42
841,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Wind Onshore,0.0,,2018-01-18 11:17:43
842,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Wind Onshore,0.0,,2018-01-18 11:17:44
843,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Biomass,0.0,,2018-01-18 11:17:45
844,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Waste,0.0,,2018-01-18 11:17:45
845,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Fossil Gas,0.0,,2018-01-18 11:17:45
846,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Biomass,0.0,,2018-01-18 11:17:45
847,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Waste,0.0,,2018-01-18 11:17:45
848,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Solar,0.0,,2018-01-18 11:17:46
849,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Fossil Gas,0.0,,2018-01-18 11:17:46
850,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Hydro Pumped Storage,0.0,0.0,2018-01-18 11:17:46
851,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Other,0.0,,2018-01-18 11:17:46
852,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Hydro Pumped Storage,0.0,0.0,2018-01-18 11:17:47
853,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Solar,0.0,,2018-01-18 11:17:47
854,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Other,0.0,,2018-01-18 11:17:47
855,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,CTY,LT CTY,LT,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:17:47
856,2018-01-18 08:00:00.000,PT60M,10YLT-1001A0008Q,BZN,LT BZN,LT,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:17:47
857,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Hydro Water Reservoir,0.0,0.9,2018-01-19 08:17:32
858,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Solar,0.0,,2019-01-12 09:31:49
859,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Hydro Run-of-river and poundage,0.0,1.4,2018-02-03 10:04:17
860,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Wind Onshore,0.0,,2018-09-25 20:22:52
861,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Hydro Pumped Storage,0.0,1.6,2018-01-19 08:17:33
862,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Fossil Gas,0.0,1.0,2020-05-02 09:35:20
863,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Biomass,0.0,,2020-05-02 09:35:20
864,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Other,0.0,,2020-05-02 09:35:20
865,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Solar,0.0,,2019-01-12 09:31:49
866,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Biomass,0.0,,2020-05-02 09:35:21
867,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Solar,0.0,,2019-01-12 09:31:49
868,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Hydro Water Reservoir,0.0,0.9,2018-01-19 08:17:47
869,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Hydro Run-of-river and poundage,0.0,1.4,2018-02-03 10:04:19
870,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Wind Onshore,0.0,,2018-09-25 20:23:07
871,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Biomass,0.0,,2020-05-02 09:35:21
872,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Hydro Water Reservoir,0.0,0.9,2018-01-19 08:17:46
873,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Wind Onshore,0.0,,2018-09-25 20:23:04
874,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Other,0.0,,2020-05-02 09:35:21
875,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Other,0.0,,2020-05-02 09:35:21
876,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Hydro Run-of-river and poundage,0.0,1.4,2018-02-03 10:04:19
877,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Hydro Pumped Storage,0.0,1.6,2018-01-19 08:17:47
878,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Hydro Pumped Storage,0.0,1.6,2018-01-19 08:17:47
879,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Fossil Gas,0.0,1.0,2020-05-02 09:35:21
880,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Fossil Gas,0.0,1.0,2020-05-02 09:35:21
881,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTA,PT CTA,PT,Fossil Hard coal,0.0,0.0,2018-01-19 08:17:32
882,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,CTY,PT CTY,PT,Fossil Hard coal,0.0,0.0,2018-01-19 08:17:46
883,2018-01-18 09:00:00.000,PT60M,10YPT-REN------W,BZN,PT BZN,PT,Fossil Hard coal,0.0,0.0,2018-01-19 08:17:47
884,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Other renewable,0.0,,2018-01-18 11:17:56
885,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Marine,0.0,,2018-01-18 11:17:57
886,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Geothermal,0.0,,2018-01-18 11:17:57
887,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Gas,0.0,,2018-01-18 11:17:57
888,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Nuclear,0.0,,2018-01-18 11:17:57
889,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Peat,0.0,,2018-01-18 11:17:57
890,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Waste,0.0,,2018-01-18 11:17:58
891,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Other,0.0,,2018-01-18 11:17:58
892,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Oil shale,0.0,,2018-01-18 11:17:58
893,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Hydro Pumped Storage,0.0,4.0,2018-01-18 11:17:58
894,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Hard coal,0.0,,2018-01-18 11:17:59
895,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Solar,0.0,,2018-01-18 11:17:59
896,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Hydro Water Reservoir,0.0,,2018-01-18 11:17:59
897,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Wind Offshore,0.0,,2018-01-18 11:17:59
898,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:17:59
899,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Biomass,0.0,,2018-01-18 11:17:59
900,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Coal-derived gas,0.0,,2018-01-18 11:17:59
901,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Wind Onshore,0.0,,2018-01-18 11:17:59
902,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Oil,0.0,,2018-01-18 11:18:00
903,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTA,ES CTA,ES,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:18:00
904,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Coal-derived gas,0.0,,2018-01-18 11:18:00
905,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Oil shale,0.0,,2018-01-18 11:18:01
906,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:18:01
907,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Biomass,0.0,,2018-01-18 11:18:01
908,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Oil shale,0.0,,2018-01-18 11:18:01
909,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:18:02
910,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Other renewable,0.0,,2018-01-18 11:18:02
911,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Biomass,0.0,,2018-01-18 11:18:02
912,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Waste,0.0,,2018-01-18 11:18:02
913,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Other renewable,0.0,,2018-01-18 11:18:02
